No voie,B/T/Q,Type de voie,Voie,idVoie
29.0,,RUE,CASSENEUIL,9923_V
37.0,,RUE,SAINT ETIENNE,9924_V
8.0,B,RUE,ALBAN MARIE,9925_V
50.0,,RUE,DES GIRONDINS,9926_V
28.0,,AV,DE PARIS,9927_V
13.0,,AV,ERNEST LAFONT,9928_V
7.0,,IMP,DES OREILLETTES,9929_V
83.0,,AV,DU MARECHAL FOCH,9930_V
1.0,,RUE,DU PONT DES ARTS,9931_V
23.0,,RUE,DU PRE VIVAL,9932_V
2.0,B,BD,SAINT DOMINIQUE,9933_V
5051.0,,AV,DES THERMES,9934_V
8.0,,PL,DU THERON,9935_V
1.0,,RUE,ALEXANDRE BECAMEL,9936_V
3.0,,PL,DU SOUBEYRAN,9937_V
2.0,,RUE,DE L ORPHELINAT,9938_V
5.0,,BD,THEOPHILE ROUSSEL,9939_V
11.0,,CHE,DE L ENCLOS ROUSSEL,9940_V
13.0,,RUE,DE LA ROVERE,9941_V
55.0,,AV,DES CEVENNES,9942_V
3.0,,BD,SAINT DOMINIQUE,9943_V
7.0,,ALL,DES SOUPIRS,9944_V
12.0,,AV,DU MARECHAL FOCH,9945_V
19.0,,CITE,DU RANCE,9946_V
5335.0,,,PRE HAUT - AUMONT AUBRAC,9947_V
99.0,,RUE,DE LA MADELEINE,9948_V
63.0,,RUE,DU PRE PIGEON,9949_V
11.0,,RUE,LOUIS GAIN,9950_V
15.0,,AV,DE LA CHESNAIE,9951_V
19.0,,RUE,AUDUSSON,9952_V
49.0,,RUE,D ANTIOCHE,9953_V
7.0,,MAIL,CLAUDE DEBUSSY,9954_V
12.0,,RUE,DU GRAND PRE,9955_V
3.0,,RUE,ST VINCENT,9956_V
77.0,B,RUE,DES PONTS DE CE,9957_V
88.0,,RUE,LAREVELLIERE,9958_V
10.0,,RUE,DE LA GARE,9959_V
65.0,,RUE,VOLNEY,9960_V
14.0,,RUE,DE LA MORELLERIE,9961_V
44.0,,AV,PIERRE MENDES FRANCE,9962_V
6.0,,RUE,EUGENE CLAUDIUS PETIT,9963_V
67.0,,BD,JACQUES MILLOT,9964_V
8.0,,RES,DE LATTRE DE TASSIGNY,9965_V
34.0,B,RUE,HANNELOUP,9966_V
2.0,,RUE,DE CRIMEE,9967_V
53.0,,RUE,BOISNET,9968_V
3.0,,RUE,DES CHAMPS VERTS,9969_V
66.0,,AV,JEAN XXIII,9970_V
75.0,,RUE,DU PRE PIGEON,9971_V
3.0,,RUE,PIERRE BROSSOLETTE,9972_V
2.0,,RUE,DU MOULIN DU PAIN,9973_V
68.0,,RUE,EBLE,9974_V
1.0,,RUE,ARISTIDE BRIAND,9975_V
4.0,T,RTE,DU HUTREAU,9976_V
19.0,,RUE,DE LA ROE,9977_V
23.0,,RUE,DU MARQUIS TURBILLY,9978_V
22.0,,RUE,DU PORT,9979_V
39.0,,RUE,PARCHEMINERIE,9980_V
51.0,,RUE,D ANTIOCHE,9981_V
1.0,,SQ,CHARLES BAUDELAIRE,9982_V
71.0,,RUE,DU PRESSOIR,9983_V
59.0,,RUE,DU MAL JUIN,9984_V
8.0,,RTE,DE LA ROCHE MORNA,9985_V
14.0,,BD,D ESTIENNE D ORVES,9986_V
2.0,,RUE,DU MAINE,9987_V
12.0,,RUE,AUGUSTE BOULAN,9988_V
90.0,,RUE,SAUMUROISE,9989_V
25.0,,RUE,DES PETITES MAULEVRIES,9990_V
7.0,,RUE,MENAGE,9991_V
6.0,,RUE,"ANNE, COMTE DE TOURVILLE",9992_V
17.0,,RUE,DAINVILLE,9993_V
3.0,,RES,DE LATTRE DE TASSIGNY,9994_V
91.0,,RTE,DE NANTES,9995_V
21.0,,RUE,DES ORMEAUX,9996_V
32.0,,RUE,CHARLES DE GAULLE,9997_V
44.0,,RUE,MIRABEAU,9998_V
15.0,,AV,DE LA FRANCAISERIE,9999_V
23.0,,RUE,DES ORMEAUX,10000_V
72.0,,BD,EUGENE CHAUMIN,10001_V
2.0,,RUE,DU SGT BOBILLOT,10002_V
200.0,,AV,PASTEUR,10003_V
26.0,,RUE,ST MARTIN,10004_V
12.0,,RUE,DE LA VEILLERE,10005_V
239.0,,RUE,FERDINAND VEST,10006_V
3.0,,AV,DE CONTADES,10007_V
139.0,,RUE,DE LA CHALOUERE,10008_V
29.0,,BD,AYRAULT,10009_V
10.0,,RUE,PARCHEMINERIE,10010_V
61.0,,BD,ST MICHEL,10011_V
1.0,,RUE,RENOU,10012_V
77.0,T,RUE,DES PONTS DE CE,10013_V
31.0,,RUE,DES BANCHAIS,10014_V
10.0,,RUE,HANNELOUP,10015_V
4.0,B,RUE,ST MAURILLE,10016_V
1.0,,MAIL,CLAUDE DEBUSSY,10017_V
14.0,,RUE,ST GEORGES,10018_V
12.0,,RUE,NATIONALE,10019_V
18.0,,RUE,MAILLE,10020_V
47.0,,RUE,D ANTIOCHE,10021_V
60.0,,BD,JOSEPH BEDIER,10022_V
41.0,,SQ,DES ANCIENNES PROVINCES,10023_V
4.0,,RUE,LEON THULEAU,10024_V
7.0,,RUE,DESJARDINS,10025_V
11.0,,RUE,PTE ROMAINE,10026_V
14.0,,SQ,DES CALEIDES,10027_V
15.0,,RUE,VALDEMAINE,10028_V
25.0,,RUE,DE FREMUR,10029_V
8.0,,RUE,BOISNET,10030_V
16.0,,RUE,MARTIN LUTHER KING,10031_V
25.0,,RUE,DELAAGE,10032_V
89.0,B,RTE,DE NANTES,10033_V
20.0,,RUE,ST GEORGES,10034_V
17.0,,PL,DE LA MAIRIE (SOUCELLES),10035_V
31.0,,RES,LE PUY GARNIER,10036_V
8.0,B,RUE,DU COMMERCE,10037_V
209.0,,RUE,ST LEONARD,10038_V
73.0,,RUE,DU PRE PIGEON,10039_V
12.0,,BD,D ESTIENNE D ORVES,10040_V
32.0,,RUE,AUGUSTE CHOUTEAU,10041_V
15.0,,RUE,HAUT PRESSOIR,10042_V
1.0,B,PL,LOUIS IMBACH,10043_V
20.0,H,RUE,DUPETIT THOUARS,10044_V
50.0,,BD,ST MICHEL,10045_V
3.0,,CHE,DE VILLECHIEN,10046_V
53.0,,RUE,DUPETIT THOUARS,10047_V
14.0,,RUE,LOUIS MORON,10048_V
48.0,,RUE,ST NICOLAS,10049_V
23.0,,RUE,RAOUL PONCHON,10050_V
10.0,,RUE,BICHAT,10051_V
4.0,,RUE,THARREAU,10052_V
66.0,,RUE,EUGENIE MANSION,10053_V
21.0,,RUE,ST LAZARE,10054_V
16.0,,RUE,GARNIER,10055_V
2.0,,AV,JEAN LURCAT,10056_V
30.0,,RUE,DE L HOMMEAU,10057_V
18.0,,AV,GEN PATTON,10058_V
119.0,,AV,PIERRE MENDES FRANCE,10059_V
31.0,,RUE,BARRA,10060_V
12.0,,AV,PABLO NERUDA,10061_V
13.0,,RUE,BARRA,10062_V
101.0,,AV,PIERRE MENDES FRANCE,10063_V
2.0,,RUE,LIONNAISE,10064_V
13.0,B,RUE,ST LAZARE,10065_V
8.0,,RUE,RAOUL DUFY,10066_V
11.0,,RUE,VAUVERT,10067_V
4.0,,,RES MARION,10068_V
5.0,B,RUE,MONTESQUIEU,10069_V
61.0,,RUE,DE LA PICOTIERE,10070_V
6.0,,RUE,JEAN-PAUL GIRARD,10071_V
26.0,,RUE,DU SOUCHET,10072_V
88.0,,AV,GEN PATTON,10073_V
34.0,,RUE,CHEF DE VILLE,10074_V
3.0,,RUE,MOLL,10075_V
15.0,,ALL,DES TAMBOURDERIES,10076_V
22.0,,AV,DU GEN DE GAULLE,10077_V
12.0,,PL,DE LA PAIX,10078_V
4.0,,RUE,DE LA TRAQUETTE,10079_V
18.0,,RUE,DU HAUT ROCHER,10080_V
39.0,,RUE,GUSTAVE COURBET,10081_V
60.0,,RUE,MONTESQUIEU,10082_V
15.0,,RES,BEAUSEJOUR,10083_V
25.0,,RUE,HENRI ENGUEHARD,10084_V
52.0,,RUE,ST NICOLAS,10085_V
3.0,,RUE,JACQUES PANNETIER,10086_V
6.0,,ESP,DU VAL D OR,10087_V
24.0,,RUE,VICTOR HUGO,10088_V
117.0,,AV,PIERRE MENDES FRANCE,10089_V
65.0,,RUE,GUSTAVE COURBET,10090_V
42.0,,RUE,DES CARMES,10091_V
31.0,,AV,PIERRE MENDES FRANCE,10092_V
60.0,,RUE,ST NICOLAS,10093_V
17.0,B,RUE,CHEF DE VILLE,10094_V
24.0,,AV,JEANNE DE LAVAL,10095_V
41.0,,RUE,MONTESQUIEU,10096_V
14.0,,RUE,JEAN PREDALI,10097_V
54.0,,AV,YOLANDE D'ARAGON,10098_V
8.0,,RUE,ST LAZARE,10099_V
34.0,,SQ,CHRISTINE BRISSET,10100_V
33.0,,RUE,DES REVERIES,10101_V
16.0,,RUE,ST JACQUES,10102_V
9001.0,,,LA PLESSE,10103_V
28.0,,RUE,DACIER,10104_V
41.0,,RUE,ST JACQUES,10105_V
11.0,,PL,GREGOIRE BORDILLON,10106_V
10.0,B,CHE,DE LA SALETTE,10107_V
8.0,,RUE,GARNIER,10108_V
6.0,,BD,DESCAZEAUX,10109_V
27.0,,RUE,GUSTAVE COURBET,10110_V
47.0,,ALL,AIME BONPLAND,10111_V
1.0,,RUE,DE BELLE BEILLE,10112_V
9.0,,AV,DE LA RICHARDIERE,10113_V
1.0,,,LE CARRE DES TOILES,10114_V
6.0,,RUE,JEAN YOLE,10115_V
247.0,,RUE,NATIONALE (CHEMILLE MELAY),10116_V
16.0,B,BD,GUSTAVE RICHARD,10117_V
3.0,,RUE,DE LA SEVRE,10118_V
11.0,,RUE,DU DEVAU,10119_V
117.0,,RUE,DE LA VENDEE,10120_V
25.0,,RUE,DES MAUGES,10121_V
5.0,,PL,JEANNE D ARC,10122_V
24.0,,RUE,DE LA MUTUALITE,10123_V
39.0,,RUE,DU DOC RENE LAENNEC,10124_V
6.0,,RUE,D OUISTREHAM,10125_V
6.0,,RUE,DES VARENNES,10126_V
29.0,,AV,HENRY DE GONTAUT BIRON,10127_V
40.0,,RUE,DES VOSGES,10128_V
9.0,,RUE,DES ROCHES,10129_V
17.0,,AV,DE L ABREUVOIR,10130_V
88.0,,RUE,DE LA LIME,10131_V
7.0,,AV,DE LA RICHARDIERE,10132_V
2.0,,ALL,RUBENS,10133_V
1.0,,RUE,DE L INDUSTRIE,10134_V
32.0,,RUE,DE L ANCIEN HOPITAL,10135_V
44.0,,RUE,EUGENE DELACROIX,10136_V
13.0,,ALL,DE PLAISANCE,10137_V
28.0,,RUE,DES VIEUX GRENIERS,10138_V
92.0,,RUE,PORTE BARON,10139_V
3.0,,PAS,LYAUTEY,10140_V
13.0,,AV,MAL FOCH,10141_V
53.0,,RUE,DU LAIT DE BEURRE,10142_V
9.0,,RUE,ABBE DENIAU,10143_V
4.0,,RUE,DE LA SENATORERIE,10144_V
23.0,,PL,DE LA BILANGE,10145_V
16.0,,RUE,SAINT NICOLAS,10146_V
167.0,,RUE,DU PONT FOUCHARD,10147_V
16.0,,RUE,DE LA TONNELLE,10148_V
14.0,,RUE,DES CAPUCINS D OFFARD,10149_V
5.0,,RUE,DUPETIT THOUARS,10150_V
20.0,,RUE,CENDRIERE,10151_V
11.0,,RUE,DU PUITS NEUF,10152_V
36.0,B,RUE,DACIER,10153_V
46.0,,RUE,BOUJU,10154_V
67.0,,QUAI,MAYAUD,10155_V
24.0,,RUE,ROBERT D ARBRISSEL,10156_V
14.0,,RUE,GEORGES GIRARD,10157_V
103.0,,RUE,DU PONT FOUCHARD,10158_V
71.0,,RUE,SAINT LOUIS,10159_V
43.0,,RUE,BEAUREPAIRE,10160_V
25.0,,ALL,DES COUDRIERS,10161_V
2.0,,RUE,DU CAP DE HAUTECLOQUE,10162_V
20.0,,AV,D EVENTARD,10163_V
4.0,,RUE,DU MOULIN VERT,10164_V
6.0,,RUE,GUSTAVE RICHARD,10165_V
6.0,B,RUE,GUSTAVE RICHARD,10166_V
9.0,,RUE,GAMBETTA,10167_V
1.0,,RUE,DU CLOTEAU BAS,10168_V
9011.0,,RES,DU PRIEURE,10169_V
95.0,,RUE,DE LA VIGNETTE,10170_V
213.0,,AV,DES TILLEULS,10171_V
82.0,,RUE,MAL JUIN,10172_V
52.0,,RUE,DE VILLEDIEU,10173_V
74.0,,RTE,DE COUTANCES,10174_V
11.0,,RUE,DE LA GARE,10175_V
2.0,,RUE,SAINT GEORGES,10176_V
5.0,,PL,SAINTE CROIX,10177_V
5.0,,PL,NOTRE DAME,10178_V
99.0,,RUE,DE TESSY,10179_V
211.0,,RUE,MAL JUIN,10180_V
23.0,,RUE,JEAN MOULIN,10181_V
11.0,,RUE,HOLGATE,10182_V
51.0,,RUE,ANDRE GROULT,10183_V
32.0,,RUE,HAVIN,10184_V
4.0,,RUE,DE LA HERBAUDIERE,10185_V
47.0,,RUE,DE LA MARNE,10186_V
50.0,,RUE,DE VILLEDIEU,10187_V
17.0,,RUE,DES SORBIERS,10188_V
43.0,,RUE,DE LA CORDERIE,10189_V
11.0,,AV,DE LA LIBERATION,10190_V
2.0,,RUE,BELLE ETOILE,10191_V
25.0,,AV,ARISTIDE BRIAND,10192_V
8.0,,RUE,DOCTEUR LETOURNEUR,10193_V
9002.0,,RES,MOULIN DE CHOISEL,10194_V
21.0,,RUE,DE LA RIVIERE,10195_V
20.0,,RUE,DE LA CORDERIE,10196_V
33.0,,RUE,SAINT JEAN,10197_V
112.0,,RUE,COURAYE,10198_V
26.0,,RTE,DE COUTANCES,10199_V
161.0,,RUE,LOUIS JULIENNE,10200_V
32.0,,RES,DU STADE,10201_V
43.0,,RUE,COURAYE,10202_V
11.0,,RUE,DOCTEUR LETOURNEUR,10203_V
23.0,,AV,DE LA LIBERATION,10204_V
13.0,,RUE,CLEMENT DESMAISONS,10205_V
10.0,,PL,DE BRETAGNE,10206_V
5.0,,RUE,GUY MOCQUET,10207_V
64.0,,RTE,DE COUTANCES,10208_V
27.0,,RUE,DE LA CONSTITUTION,10209_V
4.0,,AV,MARECHAL LECLERC,10210_V
42.0,,AV,MARECHAL LECLERC,10211_V
5.0,,RUE,DE LA CHAUSSONNIERE,10212_V
18.0,,RES,DU STADE,10213_V
9.0,,RUE,GENERAL PATTON,10214_V
145.0,,RTE,DE COUTANCES,10215_V
2.0,,RUE,DE LA CONSTITUTION,10216_V
10.0,,PL,DU CALVAIRE,10217_V
8.0,B,RUE,COURAYE,10218_V
8.0,,RUE,DU ROCHER,10219_V
4.0,,RUE,DU CHATEAU - ST-H-DU-H,10220_V
15.0,,RUE,LECAMPION,10221_V
4.0,,CHE,DE LA HUGUETTE,10222_V
22.0,,RUE,LECAMPION,10223_V
16.0,,AV,DE GRANVILLE,10224_V
12.0,,RUE,SAINT SAUVEUR,10225_V
31.0,,RTE,DE COUTANCES,10226_V
17.0,A,RUE,DU CLOS DU ROI - BOUCEY,10227_V
7.0,,AV,MAL LECLERC,10228_V
17.0,,RUE,DE LA CORDERIE,10229_V
4.0,,RUE,H DE TOCQUEVILLE,10230_V
3.0,,ALL,DU FEU BERQUE,10231_V
3.0,,RUE,DES MACONS - CHERBOURG,10232_V
1.0,,ALL,DES PETITES ROCHES,10233_V
14.0,,QUAI,DE CALIGNY,10234_V
28.0,A,BD,MARITIME,10235_V
20.0,,RUE,DE LA MARINE - CHERBOURG,10236_V
2.0,,RUE,DE L ABBAYE,10237_V
28.0,E,BD,MARITIME,10238_V
25.0,,RUE,ALBERT MAHIEU CHERBOURG,10239_V
43.0,,RUE,DE BEAUCHAMP,10240_V
6.0,,IMP,LEVEEL,10241_V
53.0,,AV,DE NORMANDIE - CHERBOURG,10242_V
2.0,,RUE,SEGONDAT,10243_V
37.0,,RUE,GRANDE VALLEE - CHERBOURG,10244_V
28.0,F,BD,MARITIME,10245_V
5.0,,AV,DELAVILLE,10246_V
1.0,,RUE,DE LA THIERACHE,10247_V
3.0,,RUE,DE LA BUCAILLE,10248_V
57.0,,RUE,DE LA REPUBLIQUE EQUEURDRE,10249_V
22.0,,RUE,ASSELIN,10250_V
1.0,,RES,VILLAGE DE LA JOUENNERIE,10251_V
38.0,,RUE,SURCOUF,10252_V
72.0,,RUE,SAINT PIERRE,10253_V
45.0,B,RTE,DE LA MER,10254_V
43.0,,RUE,DE LA LIBERATION,10255_V
5.0,,RUE,DES VIKINGS,10256_V
43.0,,RUE,DU LITTORAL,10257_V
14.0,,RUE,DE LA CHAPELLE,10258_V
3.0,,RUE,DU CLOS DU PUITS,10259_V
2.0,,RES,LES MAISONS DE LA PLAGE,10260_V
6.0,,PL,DE LA POISSONNERIE,10261_V
18.0,,PL,DU GENERAL LECLERC,10262_V
57.0,,RES,LES MAISONS DE LA PLAGE,10263_V
2.0,,PL,SAINT CLOUD,10264_V
79.0,,RES,LES MAISONS DE LA PLAGE,10265_V
58.0,,RUE,DU PONT DE SOULLES,10266_V
11.0,,BD,D ALSACE LORRAINE,10267_V
6.0,B,RUE,DE LA ROQUELLE,10268_V
2.0,,RUE,MONTIGNY,10269_V
31.0,B,AV,DIVISION LECLERC,10270_V
21.0,,RUE,DU DOCTEUR CALLEGARI,10271_V
33.0,,BD,DES ECREHOUS,10272_V
21.0,,AV,DE LA MER,10273_V
13.0,,RUE,DE LA VIEILLE EGLISE,10274_V
19.0,,BD,MARITIME,10275_V
6109.0,,,LES HAMEAUX DE LA MER,10276_V
6236.0,,,LES HAMEAUX DE LA MER,10277_V
3.0,,,LA VALLEE,10278_V
31.0,,BD,DES ECREHOUS,10279_V
6110.0,,,LES HAMEAUX DE LA MER,10280_V
9002.0,,RES,LES JARDINS DE TOCQUEVILLE,10281_V
2.0,,RUE,LORAILLE,10282_V
57.0,,,LE DOMAINE DE LA MER,10283_V
66.0,,BD,J F KENNEDY,10284_V
2.0,,RUE,DES AUGUSTINS,10285_V
16.0,T,RUE,DES BRASSERIES,10286_V
22.0,A,RUE,DU GENERAL FERY,10287_V
30.0,,RUE,DU GENERAL COMPERE,10288_V
29.0,,AV,LEOPOLD BERTOT,10289_V
44.0,,CHE,DU PERTHUIS,10290_V
1.0,,RUE,BIR HAKEIM,10291_V
81.0,,RUE,JEAN JACQUES ROUSSEAU,10292_V
43.0,,RUE,DE FAGNIERES,10293_V
23.0,,RUE,JEAN JAURES,10294_V
39.0,,CHE,DU BARRAGE,10295_V
31.0,,RUE,DU FBG SAINT ANTOINE,10296_V
5.0,,AV,DU MONT HERY,10297_V
22.0,,AV,LE CORBUSIER,10298_V
94.0,,RUE,LEON BOURGEOIS,10299_V
4.0,,RUE,CARNOT,10300_V
97.0,,RUE,MARTYRS LA RESISTANCE,10301_V
28.0,,RUE,DU PORT DE MARNE,10302_V
22.0,,CHE,DE LA FOSSE AUX BREBIS,10303_V
9.0,,RUE,DU GENERAL EDMOND BUAT,10304_V
16.0,,RUE,DU LYCEE,10305_V
4.0,,RUE,CHARLES PICOT,10306_V
5.0,B,AV,DE VALMY,10307_V
66.0,,RUE,DU FBG SAINT ANTOINE,10308_V
6.0,,RUE,EUSTACHE DESCHAMPS,10309_V
25.0,,PL,DE LA REPUBLIQUE,10310_V
2.0,B,RUE,MARTYRS LA RESISTANCE,10311_V
7.0,,RUE,DE L ABBE BECQUEY,10312_V
15.0,,ALL,PAUL DOUMER,10313_V
19.0,,RUE,DE CHASTILLON,10314_V
17.0,,RUE,DU CAMP D ATTILA,10315_V
5.0,,AV,DU GENERAL SARRAIL,10316_V
11.0,,RUE,DU CAMP D ATTILA,10317_V
7.0,,AV,DE LA GARE,10318_V
69.0,,BD,HIPPOLYTE FAURE,10319_V
1.0,,RUE,CHANZY,10320_V
2.0,,RUE,P RICHER DE BELLEVAL,10321_V
1.0,,RUE,DE LA CONGREGATION,10322_V
11.0,B,RUE,DU CANAL LOUIS XII,10323_V
21.0,,PL,D ORLEANS,10324_V
84.0,,AV,DE PARIS,10325_V
85.0,,RUE,MARTYRS LA RESISTANCE,10326_V
86.0,,AV,DE SAINTE MENEHOULD,10327_V
2.0,B,RUE,JEAN JAURES,10328_V
41.0,,RUE,DE LA MARNE,10329_V
45.0,,RUE,LAFAYETTE,10330_V
27.0,,RUE,DU GENERAL COMPERE,10331_V
1.0,,AV,DE VALMY,10332_V
24.0,,AV,LE CORBUSIER,10333_V
12.0,,RUE,DE L INDUSTRIE,10334_V
65.0,,BD,HIPPOLYTE FAURE,10335_V
5010.0,,CHE,DES PRAGES,10336_V
48.0,,RUE,DE LA PENTECOTE,10337_V
13.0,,RUE,DU PONT,10338_V
3.0,,RUE,D ENFER,10339_V
26.0,,AV,DU BOIS BODE,10340_V
53.0,,AV,DU COLONEL MOLL,10341_V
140.0,,RUE,DU GENERAL LECLERC,10342_V
1.0,,PL,CARNOT,10343_V
35.0,,AV,DE CHAMPAGNE,10344_V
6.0,,RUE,DU DAUPHINE,10345_V
23.0,,AV,DE CHAMPAGNE,10346_V
7.0,,RUE,DU FAUBOURG D IGNY,10347_V
1.0,T,RUE,DU CLOS DE LA BRUNNE,10348_V
3.0,,RUE,CHAMP RETON,10349_V
20.0,,PL,AUBAN MOET,10350_V
29.0,,RUE,DE REIMS,10351_V
10.0,,RUE,DE LA POTERNE,10352_V
48.0,,AV,DU MARECHAL FOCH,10353_V
1.0,B,RUE,HENRI MARTIN,10354_V
12.0,,RUE,DU PAULMIER,10355_V
18.0,,AV,DE LA MARTINIQUE,10356_V
14.0,,RUE,FRANCOIS BONAL,10357_V
36.0,,RUE,DES SIEGES,10358_V
92.0,,RUE,L HOPITAL AUBAN MOET,10359_V
4.0,,AV,ERNEST VALLE,10360_V
64.0,,AV,JEAN JAURES,10361_V
4.0,,RUE,MARCELIN BERTHELOT,10362_V
49.0,,RUE,DES HUGUENOTS,10363_V
25.0,,RUE,DE REIMS,10364_V
12.0,,RUE,ROGER THOMAS,10365_V
85.0,,RUE,DES HUGUENOTS,10366_V
12.0,,RUE,DU GENERAL SARRAIL,10367_V
54.0,,RUE,DE LA REPUBLIQUE,10368_V
50.0,,AV,DE CHAMPAGNE,10369_V
17.0,,RUE,DE BEL AIR,10370_V
11.0,,RUE,DES FORGES,10371_V
206.0,,RUE,DU MOUTIER,10372_V
2.0,,QUAI,DE L ILE BELON,10373_V
47.0,,AV,PAUL CHANDON,10374_V
1.0,,ALL,DES PYRAMIDES,10375_V
12.0,,RUE,SAINT THIBAULT,10376_V
65.0,,RUE,PASTEUR,10377_V
19.0,,AV,HUBERT PIERSON,10378_V
7.0,,IMP,DES CARMELITES,10379_V
43.0,,RUE,CHARLIER,10380_V
33.0,,RUE,HINCMAR,10381_V
8.0,,RUE,RUE BERTRAND DE VOGUE,10382_V
10.0,,RUE,HONORE DE BALZAC,10383_V
7.0,,AV,DU 29 AOUT 1944,10384_V
27.0,,RUE,DE VESLE,10385_V
20.0,,RUE,DU PRECHE,10386_V
1.0,,RUE,CARDINAL SUHARD,10387_V
10.0,,RUE,LANDOUZY,10388_V
36.0,B,RUE,GILBERT,10389_V
8.0,,AV,JEAN JAURES,10390_V
1.0,D,AV,GEORGES CLEMENCEAU,10391_V
23.0,,RUE,DE VERZY,10392_V
7.0,C,RUE,DE LA POMPELLE,10393_V
2.0,,RUE,HANNEQUIN,10394_V
39.0,,ESP,FLECHAMBAULT,10395_V
6.0,,RUE,COMMANDANT ARNAUD,10396_V
51.0,,BD,ROBESPIERRE,10397_V
14.0,,RUE,SIMONE VEIL,10398_V
8.0,,COUR,DES ECHELLES,10399_V
7.0,,RUE,DANTON,10400_V
9.0,,RUE,JEAN NICOLAS SUREAU,10401_V
30.0,,RUE,ALBERT MEUNIER,10402_V
116.0,,RUE,PONSARDIN,10403_V
18.0,,RUE,M CLEMENCE FOURIAUX,10404_V
2.0,,ALL,CLAUDE MONET,10405_V
2.0,,RUE,GEORGES LEGROS,10406_V
15.0,,RUE,DE CHALONS,10407_V
2.0,,ALL,SAMUEL CHAMPLAIN,10408_V
1.0,,AV,DU PRESIDENT KENNEDY,10409_V
149.0,,AV,DE LAON,10410_V
7.0,,ALL,VICTOR GRIGNARD,10411_V
7.0,B,FG,D EPERNAY,10412_V
9.0,B,RUE,DES BONS MALADES,10413_V
25.0,,ESP,FLECHAMBAULT,10414_V
25.0,,RUE,EDOUARD MIGNOT,10415_V
25.0,,RUE,LESAGE,10416_V
15.0,,BD,CARTERET,10417_V
16.0,,ALL,DES TOURANGEAUX,10418_V
158.0,,AV,JEAN JAURES,10419_V
9.0,,RUE,DE LA FONTAINE ST GEORGES,10420_V
17.0,,RUE,EMILE ZOLA,10421_V
35.0,B,RUE,CLOVIS,10422_V
11.0,,RUE,CAZIN,10423_V
6.0,,CHE,DU MAIRE,10424_V
21.0,B,AV,HENRI FARMAN,10425_V
21.0,,RUE,BACQUENOIS,10426_V
1.0,,RUE,DE LA SALLE,10427_V
160.0,,RUE,DU BARBATRE,10428_V
11.0,,BD,CARTERET,10429_V
15.0,,PL,LUTON,10430_V
21.0,,RUE,DE CERNAY,10431_V
30.0,,AV,P VAILLANT COUTURIER,10432_V
23.0,B,BD,PASTEUR,10433_V
12.0,,RUE,NEWTON,10434_V
42.0,,RUE,DU MONT D ARENE,10435_V
74.0,,RUE,DU MONT D ARENE,10436_V
63.0,,RUE,DE CERNAY,10437_V
4.0,,ALL,SAMUEL CHAMPLAIN,10438_V
1.0,,RUE,DES TUILERIES,10439_V
13.0,,RUE,JEAN BAPTISTE MOTTE,10440_V
2.0,,RUE,DE L UNIVERSITE,10441_V
51.0,M,BD,HENRY VASNIER,10442_V
3.0,,RUE,NOEL,10443_V
44.0,,RUE,DU CHAMP DE MARS,10444_V
12.0,,ESP,PAUL CEZANNE,10445_V
35.0,,RUE,AUGUSTE HUMBERT,10446_V
78.0,,RUE,LESAGE,10447_V
139.0,,RUE,DE CERNAY,10448_V
121.0,,RUE,DE CERNAY,10449_V
87.0,,RUE,DU MONT D ARENE,10450_V
,,AV,ALFRED ANATOLE THEVENET,10451_V
34.0,,RUE,BOUCTON FAVREAUX,10452_V
42.0,B,AV,ROGER SALENGRO,10453_V
12.0,B,RUE,MONTLAURENT,10454_V
6.0,,ALL,B FRANKLIN NEUV,10455_V
21.0,,RUE,DE THILLOIS,10456_V
16.0,,RUE,COMMANDANT ARNAUD,10457_V
7.0,,PL,MAL DE LATTRE DE TASSIGNY,10458_V
19.0,,AV,D EPERNAY,10459_V
33.0,,RUE,LANDOUZY,10460_V
31.0,,RUE,DOCTEUR THOMAS,10461_V
16.0,,RUE,P VAILLANT COUTURIER,10462_V
15.0,,RUE,JULES GUICHARD,10463_V
9.0,,RUE,DURUY,10464_V
42.0,,RUE,DE ST BRICE,10465_V
2.0,,ALL,DU BELLAY,10466_V
48.0,,RUE,HINCMAR,10467_V
14.0,,BD,DIEU LUMIERE,10468_V
1.0,,RUE,DOCTEUR THOMAS,10469_V
13.0,,BD,PAUL DOUMER,10470_V
4.0,,RUE,DU BASTION,10471_V
49.0,,RUE,DE TALLEYRAND,10472_V
2.0,,RUE,THEOPHILE GAUTIER,10473_V
12.0,,RUE,FORTEL,10474_V
3.0,,PL,GASTON POITEVIN,10475_V
1.0,,AV,PIERRE DUBOIS,10476_V
93.0,D,RUE,GAMBETTA,10477_V
5.0,C,RUE,GERMAINE TILLION,10478_V
71.0,,BD,DU GENERAL LECLERC,10479_V
8.0,,AV,DE PARIS,10480_V
29.0,B,RUE,DEVILLE,10481_V
40.0,,RUE,DE FISMES,10482_V
3.0,,ALL,CLAUDE MONET,10483_V
65.0,,RUE,DE CERNAY,10484_V
145.0,,RUE,CROIX ST MARC,10485_V
25.0,,RUE,DE TALLEYRAND,10486_V
3.0,,RUE,MAGELLAN,10487_V
40.0,,RUE,ALEXANDRE HENROT,10488_V
31.0,,RUE,DE L ECU,10489_V
1.0,,RUE,FRANKLIN,10490_V
3.0,,RUE,HOUZEAU MUIRON,10491_V
